series_id,step,event,score
18b61dd5aae8,160947,onset,0.49970758214650113
18b61dd5aae8,167328,wakeup,0.49901108267829714
18b61dd5aae8,177388,onset,0.498125218404126
18b61dd5aae8,183553,wakeup,0.499597461401409
18b61dd5aae8,194254,onset,0.49805327910571984
18b61dd5aae8,201476,wakeup,0.49998334565868313
18b61dd5aae8,211685,onset,0.49954361013276727
18b61dd5aae8,218545,wakeup,0.4996253288763353
18b61dd5aae8,218694,onset,0.49933531918656265
18b61dd5aae8,219305,wakeup,0.49976258227935355
18b61dd5aae8,229409,onset,0.49924617836181534
18b61dd5aae8,236178,wakeup,0.49835156428394073
18b61dd5aae8,246517,onset,0.499020905184702
18b61dd5aae8,253113,wakeup,0.49945431320063705
18b61dd5aae8,253281,onset,0.4990624497190188
18b61dd5aae8,253336,wakeup,0.49972120028365424
18b61dd5aae8,253656,onset,0.4995480680985194
18b61dd5aae8,253706,wakeup,0.4999515052819507
18b61dd5aae8,253986,onset,0.4994902098514208
18b61dd5aae8,254088,wakeup,0.4990650800280223
18b61dd5aae8,263275,onset,0.49902073711298306
18b61dd5aae8,270111,wakeup,0.49929364402789517
18b61dd5aae8,282787,onset,0.49915182477479497
18b61dd5aae8,288268,wakeup,0.4985747428742296
18b61dd5aae8,288629,onset,0.4996885279876464
18b61dd5aae8,288830,wakeup,0.49896008300583927
18b61dd5aae8,297164,onset,0.4988679175076636
18b61dd5aae8,302754,wakeup,0.49866672356691955
18b61dd5aae8,315362,onset,0.49963755712563485
18b61dd5aae8,319825,wakeup,0.4981391987916999
18b61dd5aae8,333360,onset,0.49848198695170043
18b61dd5aae8,337622,wakeup,0.498811223556518
18b61dd5aae8,338095,onset,0.499966405917731
18b61dd5aae8,338195,wakeup,0.499425088612034
18b61dd5aae8,338205,onset,0.4997628234883064
18b61dd5aae8,338336,wakeup,0.49867008184529577
18b61dd5aae8,338432,onset,0.4992592568849526
18b61dd5aae8,338478,wakeup,0.49955591301097657
18b61dd5aae8,348741,onset,0.49837222591190494
18b61dd5aae8,356582,wakeup,0.499124685293667
18b61dd5aae8,367076,onset,0.49977674924967924
18b61dd5aae8,373458,wakeup,0.499835167332058
18b61dd5aae8,383353,onset,0.4981668380296658
18b61dd5aae8,391015,wakeup,0.49966714316896055
18b61dd5aae8,400365,onset,0.499154604286991
18b61dd5aae8,403395,wakeup,0.4995450764656954
18b61dd5aae8,403441,onset,0.4996969565783745
18b61dd5aae8,406419,wakeup,0.4995391744223067
18b61dd5aae8,418215,onset,0.49859892379495274
18b61dd5aae8,423719,wakeup,0.4990631162624207
18b61dd5aae8,435884,onset,0.4996027283277062
18b61dd5aae8,440948,wakeup,0.49896630890008337
18b61dd5aae8,453967,onset,0.4993145759585891
18b61dd5aae8,458290,wakeup,0.4989095536594757
18b61dd5aae8,471358,onset,0.49908271347257466
18b61dd5aae8,475450,wakeup,0.4994672607762562
18b61dd5aae8,489270,onset,0.4992480507722988
18b61dd5aae8,494914,wakeup,0.4982896120812035
1955d568d987,7768,onset,0.49954012914608376
1955d568d987,14832,wakeup,0.4986535059906192
1955d568d987,24058,onset,0.4985701622717771
1955d568d987,29891,wakeup,0.4989474483198433
1955d568d987,30495,onset,0.49956127822086793
1955d568d987,30913,wakeup,0.49950667631985785
1955d568d987,41408,onset,0.4991546708185568
1955d568d987,48237,wakeup,0.49888593849757346
1955d568d987,58478,onset,0.4997830603820431
1955d568d987,65517,wakeup,0.4986602714125089
1955d568d987,65670,onset,0.49996376275560256
1955d568d987,65730,wakeup,0.49946736310721035
1955d568d987,76673,onset,0.4989479501113352
1955d568d987,82721,wakeup,0.49923288597461357
1955d568d987,93155,onset,0.49945577256724777
1955d568d987,99954,wakeup,0.4990834143283109
1955d568d987,110609,onset,0.4984475069453971
1955d568d987,117235,wakeup,0.49927775387774886
1955d568d987,127822,onset,0.4999699245451781
1955d568d987,135347,wakeup,0.49983918496357466
1955d568d987,145281,onset,0.49898299450132266
1955d568d987,152298,wakeup,0.4984816434121173
1955d568d987,152809,onset,0.4999501734738038
1955d568d987,153112,wakeup,0.49966877958126077
1955d568d987,162218,onset,0.4997062826414817
1955d568d987,169404,wakeup,0.4999606440120035
1955d568d987,179786,onset,0.49982869118294715
1955d568d987,187151,wakeup,0.49824440348769117
1955d568d987,196844,onset,0.498707939257211
1955d568d987,203700,wakeup,0.4996170049595873
1955d568d987,213343,onset,0.49984186484631826
1955d568d987,213454,wakeup,0.4996127441023002
1955d568d987,214019,onset,0.49815196380235127
1955d568d987,221038,wakeup,0.498012686142987
1955d568d987,231603,onset,0.49972458412333226
1955d568d987,238386,wakeup,0.49929560531222783
1955d568d987,248799,onset,0.4989977313881815
1955d568d987,255476,wakeup,0.49954277083349125
1955d568d987,265719,onset,0.49920886630797634
1955d568d987,273335,wakeup,0.49935079860660697
1955d568d987,283386,onset,0.49963237435144164
1955d568d987,290521,wakeup,0.4984746116088766
1955d568d987,300757,onset,0.4999140262345208
1955d568d987,307454,wakeup,0.49962423409735285
1955d568d987,318374,onset,0.498091834214331
1955d568d987,324587,wakeup,0.49826774058852624
1955d568d987,335283,onset,0.49836083647726526
1955d568d987,339309,wakeup,0.49933878557425665
1955d568d987,339789,onset,0.49952410460904434
1955d568d987,341061,wakeup,0.4998844509219877
1955d568d987,341519,onset,0.49893005756908
1955d568d987,342031,wakeup,0.49950412419939194
1955d568d987,352641,onset,0.49902753408665046
1955d568d987,359225,wakeup,0.4989578804069793
1955d568d987,370614,onset,0.49818543686306177
1955d568d987,377442,wakeup,0.4990621906090883
1955d568d987,387710,onset,0.49839409503342347
1955d568d987,395109,wakeup,0.4995607710566367
1955d568d987,404875,onset,0.49859969826902495
1955d568d987,412366,wakeup,0.4987654332065027
1955d568d987,422205,onset,0.4988750430872721
1955d568d987,429434,wakeup,0.49818772307668696
1955d568d987,439613,onset,0.4987682659880077
1955d568d987,446809,wakeup,0.49944422630124763
1955d568d987,456836,onset,0.4989579950743055
1955d568d987,463905,wakeup,0.4982167032416684
1955d568d987,474465,onset,0.4988916463379235
1955d568d987,480930,wakeup,0.4982375459137299
1955d568d987,491082,onset,0.49978254169706654
1955d568d987,498600,wakeup,0.3646346153579861
2654a87be968,0,onset,0.36601215178550933
2654a87be968,84,wakeup,0.49938324561484326
2654a87be968,7066,onset,0.4983341580165706
2654a87be968,14672,wakeup,0.49985506468379987
2654a87be968,23620,onset,0.4980700044840026
2654a87be968,23850,wakeup,0.4998963047210789
2654a87be968,24414,onset,0.49873137583101296
2654a87be968,31632,wakeup,0.4990783753951167
2654a87be968,42196,onset,0.4999928136365633
2654a87be968,49040,wakeup,0.4981858810647535
2654a87be968,49569,onset,0.4995805671436354
2654a87be968,49752,wakeup,0.4986523039316966
2654a87be968,60429,onset,0.4997519768673068
2654a87be968,66592,wakeup,0.4980741078908759
2654a87be968,78789,onset,0.49910883349826485
2654a87be968,83395,wakeup,0.49838305674180433
2654a87be968,96523,onset,0.49871279129435137
2654a87be968,97418,wakeup,0.49939526224188163
2654a87be968,97895,onset,0.4996463901476767
2654a87be968,102855,wakeup,0.4999522267001648
2654a87be968,114200,onset,0.49981419198190885
2654a87be968,117918,wakeup,0.4988816597893555
2654a87be968,128897,onset,0.49891569586988344
2654a87be968,131995,wakeup,0.49890031618944897
29c75c018220,8060,onset,0.49929065536295236
29c75c018220,13442,wakeup,0.49832333161878534
29c75c018220,25171,onset,0.49921768030553504
29c75c018220,30619,wakeup,0.4995788094872951
29c75c018220,42535,onset,0.498664667707513
29c75c018220,47764,wakeup,0.4991381802986991
29c75c018220,47809,onset,0.49997029125051107
29c75c018220,47968,wakeup,0.4998648679731426
29c75c018220,60385,onset,0.49878498604683413
29c75c018220,65700,wakeup,0.4993245882546693
29c75c018220,77751,onset,0.4998401464372434
29c75c018220,83047,wakeup,0.4990554187904089
29c75c018220,83086,onset,0.4996501391352084
29c75c018220,83552,wakeup,0.4996288110709605
29c75c018220,93051,onset,0.4985855140985076
29c75c018220,99619,wakeup,0.49819236646639886
29c75c018220,99873,onset,0.49994402232913093
29c75c018220,99877,wakeup,0.4997044068706317
29c75c018220,112066,onset,0.4998838732155099
29c75c018220,117053,wakeup,0.49887871289097213
29c75c018220,128640,onset,0.4990290449571539
29c75c018220,134339,wakeup,0.49825952893176434
29c75c018220,134809,onset,0.49975612263319485
29c75c018220,134963,wakeup,0.4994416869043041
29c75c018220,146682,onset,0.49857875768299265
29c75c018220,151655,wakeup,0.49967026429793454
29c75c018220,162954,onset,0.4994631501475821
29c75c018220,168928,wakeup,0.498626421725753
29c75c018220,181791,onset,0.49915522188449285
29c75c018220,185979,wakeup,0.49848292059426325
29c75c018220,198248,onset,0.49976502105455445
29c75c018220,203539,wakeup,0.49957285303640186
29c75c018220,215302,onset,0.4992622564774448
29c75c018220,220819,wakeup,0.498302702740686
29c75c018220,231803,onset,0.4980480327024381
29c75c018220,238038,wakeup,0.4989243125422849
29c75c018220,250695,onset,0.4994699882958092
29c75c018220,250817,wakeup,0.49980540222804903
29c75c018220,250870,onset,0.4997215918492405
29c75c018220,255362,wakeup,0.49808723091490525
29c75c018220,266072,onset,0.49853287692971
29c75c018220,272489,wakeup,0.49837945270346967
29c75c018220,285442,onset,0.49975177178021124
29c75c018220,289917,wakeup,0.49910496928548204
29c75c018220,302823,onset,0.49962339347131585
29c75c018220,307090,wakeup,0.4988248848909287
29c75c018220,319248,onset,0.4995310728367187
29c75c018220,324413,wakeup,0.4995806942136423
29c75c018220,335243,onset,0.49820815979325345
29c75c018220,341742,wakeup,0.498340204073919
29c75c018220,353307,onset,0.4989792505039359
29c75c018220,359056,wakeup,0.4986260426867827
29c75c018220,370952,onset,0.49867837812128535
29c75c018220,376225,wakeup,0.4994053544324149
29c75c018220,388406,onset,0.49973218558014487
29c75c018220,388628,wakeup,0.49987760851433083
29c75c018220,389085,onset,0.49939294004992446
29c75c018220,393638,wakeup,0.499160027492297
29c75c018220,405189,onset,0.49915774914540056
29c75c018220,410969,wakeup,0.4991978544732374
29c75c018220,422533,onset,0.49930439737577
29c75c018220,428478,wakeup,0.4997709261711571
29c75c018220,428522,onset,0.4995219758885047
29c75c018220,428550,wakeup,0.49961101322025797
29c75c018220,440154,onset,0.49822794537296705
29c75c018220,445395,wakeup,0.49947888754104514
3452b878e596,8796,onset,0.49915762339910486
3452b878e596,12231,wakeup,0.49913753400011196
3452b878e596,12599,onset,0.4987683181946528
3452b878e596,14466,wakeup,0.4996129708322216
3452b878e596,24601,onset,0.49800579608261863
3452b878e596,26331,wakeup,0.4995724669740159
3452b878e596,26684,onset,0.49986644650645495
3452b878e596,31021,wakeup,0.498995467533103
3452b878e596,32557,onset,0.4986666073437457
3452b878e596,32896,wakeup,0.4990659139069701
3452b878e596,40970,onset,0.4993878049744959
3452b878e596,42291,wakeup,0.4997834678532847
3452b878e596,42578,onset,0.49908533971089325
3452b878e596,47864,wakeup,0.4999048064797123
3452b878e596,59418,onset,0.49925206709846437
3452b878e596,65103,wakeup,0.49873437781630575
3452b878e596,76806,onset,0.49940622894153003
3452b878e596,82898,wakeup,0.4985992525270999
3452b878e596,84802,onset,0.4988015083366779
3452b878e596,85031,wakeup,0.49998271002441114
3452b878e596,94810,onset,0.4988832832626749
3452b878e596,100455,wakeup,0.4990667709315286
3452b878e596,110908,onset,0.498073595225872
3452b878e596,117775,wakeup,0.4997448318916522
3452b878e596,127329,onset,0.4990173500795806
3452b878e596,130759,wakeup,0.4996075063207158
3452b878e596,132841,onset,0.4992748121872521
3452b878e596,134951,wakeup,0.4987071977541559
3452b878e596,145038,onset,0.4988512926171998
3452b878e596,147641,wakeup,0.49974946277347987
3452b878e596,148258,onset,0.49887623490151095
3452b878e596,150239,wakeup,0.49936558331090414
3452b878e596,163382,onset,0.49916858300506384
3452b878e596,168418,wakeup,0.49896613087768094
3452b878e596,180427,onset,0.4999384508363431
3452b878e596,186171,wakeup,0.4996793989980164
3452b878e596,195914,onset,0.4997657825528771
3452b878e596,196017,wakeup,0.4999259912922691
3452b878e596,197981,onset,0.498488072611016
3452b878e596,203489,wakeup,0.49851633692121505
3452b878e596,213526,onset,0.4995469039082199
3452b878e596,213734,wakeup,0.49964846748687486
3452b878e596,214814,onset,0.49865961549143173
3452b878e596,221532,wakeup,0.49977103511051985
3452b878e596,232074,onset,0.4996744467003931
3452b878e596,236824,wakeup,0.49883269399421365
3452b878e596,249531,onset,0.4984885388613315
3452b878e596,255434,wakeup,0.4988824406210154
3452b878e596,267247,onset,0.49800224528494613
3452b878e596,272635,wakeup,0.49942190474880743
3452b878e596,285461,onset,0.4995711711035731
3452b878e596,289684,wakeup,0.4993512708645095
3452b878e596,300945,onset,0.4988172299850646
3452b878e596,306954,wakeup,0.4992921997876385
3452b878e596,319348,onset,0.49839900859148106
3452b878e596,326209,wakeup,0.49976680231052645
3452b878e596,336421,onset,0.49838917938085026
3452b878e596,342959,wakeup,0.4987121213833359
3452b878e596,353422,onset,0.49855387251676686
3452b878e596,358984,wakeup,0.4979778092018554
3452b878e596,372548,onset,0.4998674888083189
3452b878e596,372557,wakeup,0.4998346878282541
3452b878e596,372717,onset,0.4988839737749773
3452b878e596,372831,wakeup,0.4991118731743207
3452b878e596,372956,onset,0.49936164855288073
3452b878e596,377817,wakeup,0.49947381629143184
3452b878e596,387806,onset,0.49789883698089815
3452b878e596,393545,wakeup,0.4990257983654108
3452b878e596,404848,onset,0.49942965139857803
3452b878e596,410831,wakeup,0.49952607210825684
3452b878e596,422175,onset,0.4985517568404762
3452b878e596,427770,wakeup,0.49964407967048075
3452b878e596,441250,onset,0.4994641614896247
3452b878e596,446288,wakeup,0.499697616682115
3452b878e596,458341,onset,0.49901296980989285
3452b878e596,458631,wakeup,0.49962400940619545
3452b878e596,458995,onset,0.499616020817305
3452b878e596,464442,wakeup,0.49926700143071656
3452b878e596,474415,onset,0.49891153724209464
3452b878e596,480026,wakeup,0.49806376632293636
3452b878e596,491664,onset,0.4994066370574531
3452b878e596,497322,wakeup,0.4995671045692722
3452b878e596,508601,onset,0.4996028013650635
3452b878e596,514613,wakeup,0.4982013867863852
3452b878e596,526182,onset,0.49868342032999696
3452b878e596,531429,wakeup,0.49977082526831057
3664fe9233f9,2579,onset,0.4983544862260327
3664fe9233f9,8805,wakeup,0.499280010907745
3664fe9233f9,19378,onset,0.4997454073630753
3664fe9233f9,25887,wakeup,0.4983052786931621
3664fe9233f9,37150,onset,0.49908842778124723
3664fe9233f9,43368,wakeup,0.4984822211687721
3664fe9233f9,54242,onset,0.4992109810133524
3664fe9233f9,55733,wakeup,0.4997380407646231
3664fe9233f9,55828,onset,0.49965889822346504
3664fe9233f9,56862,wakeup,0.4985174869079147
3664fe9233f9,57220,onset,0.4997133757135826
3664fe9233f9,60567,wakeup,0.49950173221474975
3664fe9233f9,71859,onset,0.49950245470255156
3664fe9233f9,79051,wakeup,0.4995639511786381
3664fe9233f9,89150,onset,0.4986947530067616
3664fe9233f9,95819,wakeup,0.4996909235670677
3664fe9233f9,106403,onset,0.4998240917975517
3664fe9233f9,112504,wakeup,0.4985563828735704
3664fe9233f9,123176,onset,0.4993716396324201
3664fe9233f9,129585,wakeup,0.49930479725323484
3664fe9233f9,140059,onset,0.49952833151054754
3664fe9233f9,147034,wakeup,0.4994446906212019
3664fe9233f9,157846,onset,0.49797355678150423
3664fe9233f9,164343,wakeup,0.4987713001121948
3664fe9233f9,175035,onset,0.49950059115821566
3664fe9233f9,181610,wakeup,0.4996936467460419
3664fe9233f9,192795,onset,0.49926935497475144
3664fe9233f9,199832,wakeup,0.49877420967492164
3664fe9233f9,210242,onset,0.499097077818897
3664fe9233f9,210286,wakeup,0.49973065240378983
3664fe9233f9,210351,onset,0.4995401835549531
3664fe9233f9,217483,wakeup,0.49942678750507397
3664fe9233f9,227239,onset,0.49931123584262366
3664fe9233f9,228223,wakeup,0.49928910709114493
3664fe9233f9,228357,onset,0.4994653864494243
3664fe9233f9,233489,wakeup,0.4988747994054256
3664fe9233f9,243291,onset,0.49947362646516263
3664fe9233f9,250751,wakeup,0.49984045607022126
3664fe9233f9,261316,onset,0.49928835504642016
3664fe9233f9,267851,wakeup,0.4993576500214911
3664fe9233f9,278641,onset,0.498218587202146
3664fe9233f9,285103,wakeup,0.49814175985737674
3664fe9233f9,296482,onset,0.49987401945963067
3664fe9233f9,302959,wakeup,0.49824510488260754
3664fe9233f9,314482,onset,0.49931037889390084
3664fe9233f9,314554,wakeup,0.49978324149308534
3664fe9233f9,315145,onset,0.499253095665803
3664fe9233f9,317820,wakeup,0.49959988160267405
3664fe9233f9,319267,onset,0.49887267275997926
3664fe9233f9,321382,wakeup,0.49888497097420426
3664fe9233f9,321483,onset,0.4999759275602266
3664fe9233f9,322214,wakeup,0.49949004219208454
3664fe9233f9,322221,onset,0.4996365251167332
3664fe9233f9,322223,wakeup,0.49982355511862236
3664fe9233f9,332260,onset,0.4986073310089809
3664fe9233f9,338260,wakeup,0.49906916186387784
3664fe9233f9,349020,onset,0.49925796840519726
3664fe9233f9,349105,wakeup,0.4995302658309345
3664fe9233f9,349215,onset,0.4994795465637088
3664fe9233f9,349405,wakeup,0.4996516205090584
3664fe9233f9,349618,onset,0.49990123590370567
3664fe9233f9,355336,wakeup,0.49984896562256365
3664fe9233f9,355465,onset,0.4998641072543321
3664fe9233f9,355497,wakeup,0.49969830301950535
3664fe9233f9,355646,onset,0.4999779270945946
3664fe9233f9,355698,wakeup,0.49954980553337913
3664fe9233f9,356330,onset,0.49964505055418196
3664fe9233f9,356346,wakeup,0.4997480952811348
3664fe9233f9,356368,onset,0.4999776662631323
3664fe9233f9,356369,wakeup,0.49993262468935423
3664fe9233f9,356400,onset,0.4998646863134683
3664fe9233f9,356553,wakeup,0.4995744815686185
3664fe9233f9,367500,onset,0.49940334051702223
3664fe9233f9,372889,wakeup,0.4994721932281948
3664fe9233f9,373041,onset,0.49947297898573506
3664fe9233f9,373178,wakeup,0.49872020543441886
483d6545417f,7004,onset,0.4996569490593791
483d6545417f,13575,wakeup,0.49984079551770816
483d6545417f,24970,onset,0.4992120409245955
483d6545417f,31109,wakeup,0.49913252544465075
483d6545417f,41139,onset,0.499333570300472
483d6545417f,48033,wakeup,0.4985781285751816
483d6545417f,58778,onset,0.49975904019826217
483d6545417f,65434,wakeup,0.4994437936299116
483d6545417f,76414,onset,0.49938906479833967
483d6545417f,82378,wakeup,0.4984378295978236
483d6545417f,82686,onset,0.4991870707796438
483d6545417f,82777,wakeup,0.4998025535273283
483d6545417f,93656,onset,0.4995657879462023
483d6545417f,99993,wakeup,0.49927860023094545
483d6545417f,110675,onset,0.49872442026143154
483d6545417f,117101,wakeup,0.4994846352310958
483d6545417f,128507,onset,0.49840063466534074
483d6545417f,134513,wakeup,0.4993912221737036
483d6545417f,134549,onset,0.4997534146173367
483d6545417f,134809,wakeup,0.49925114809516813
483d6545417f,145306,onset,0.4992490856846397
483d6545417f,151673,wakeup,0.49817109883021954
483d6545417f,162716,onset,0.4991352513083922
483d6545417f,168982,wakeup,0.4984571307062151
483d6545417f,180230,onset,0.4999548064214518
483d6545417f,186339,wakeup,0.49867154172512507
483d6545417f,186631,onset,0.4999933731772238
483d6545417f,188630,wakeup,0.4994572508840145
483d6545417f,198093,onset,0.4989864192977014
483d6545417f,204195,wakeup,0.4988144921364504
483d6545417f,215111,onset,0.4992142635394164
483d6545417f,221854,wakeup,0.49995660040924017
483d6545417f,232077,onset,0.498644987100999
483d6545417f,235453,wakeup,0.49949349799667736
483d6545417f,235643,onset,0.49959546442880276
483d6545417f,238245,wakeup,0.4991468536534825
483d6545417f,248833,onset,0.4997940557445656
483d6545417f,255540,wakeup,0.49886700857769545
483d6545417f,266217,onset,0.49925886433425626
483d6545417f,272756,wakeup,0.4993284845677594
483d6545417f,283651,onset,0.4992231476514216
483d6545417f,286682,wakeup,0.49912865954828844
55a47ff9dc8a,5425,onset,0.4987465714320778
55a47ff9dc8a,6924,wakeup,0.49929431387084783
55a47ff9dc8a,7080,onset,0.4998313039759944
55a47ff9dc8a,13741,wakeup,0.49918087302348846
55a47ff9dc8a,25074,onset,0.4996457618100426
55a47ff9dc8a,30625,wakeup,0.4987568812789386
55a47ff9dc8a,39984,onset,0.49853568266616116
55a47ff9dc8a,47666,wakeup,0.4983843064209977
55a47ff9dc8a,57562,onset,0.49842716170419943
55a47ff9dc8a,64902,wakeup,0.4986091713607295
55a47ff9dc8a,75316,onset,0.4985440008538561
55a47ff9dc8a,82563,wakeup,0.4983252316357942
55a47ff9dc8a,91959,onset,0.49944305811493217
55a47ff9dc8a,99166,wakeup,0.49938121782284944
55a47ff9dc8a,109234,onset,0.4996256137475648
55a47ff9dc8a,116483,wakeup,0.49917494237883736
55a47ff9dc8a,126032,onset,0.4985554191738713
55a47ff9dc8a,126390,wakeup,0.4991575881273514
55a47ff9dc8a,126412,onset,0.4992670443180061
55a47ff9dc8a,126480,wakeup,0.4988811755267005
55a47ff9dc8a,126591,onset,0.499782373333662
55a47ff9dc8a,126634,wakeup,0.49986161205826285
55a47ff9dc8a,126706,onset,0.49971983465025493
55a47ff9dc8a,127913,wakeup,0.499824351172309
55a47ff9dc8a,127954,onset,0.49995520734214044
55a47ff9dc8a,133768,wakeup,0.49912966659192515
55a47ff9dc8a,144368,onset,0.4998979214281034
55a47ff9dc8a,151950,wakeup,0.4996340499915646
55a47ff9dc8a,161517,onset,0.49865904994024424
55a47ff9dc8a,168401,wakeup,0.499467387128617
55a47ff9dc8a,178900,onset,0.4990506576269291
55a47ff9dc8a,185990,wakeup,0.4999583390577794
55a47ff9dc8a,196041,onset,0.49958928636484917
55a47ff9dc8a,203111,wakeup,0.499831342286999
55a47ff9dc8a,213814,onset,0.49825169240392864
55a47ff9dc8a,220549,wakeup,0.49975059260376353
55a47ff9dc8a,230545,onset,0.49799932903692723
55a47ff9dc8a,237607,wakeup,0.4981104846863987
55a47ff9dc8a,248533,onset,0.4997572345156259
55a47ff9dc8a,252375,wakeup,0.4987925254191414
55a47ff9dc8a,264792,onset,0.49839700378806934
55a47ff9dc8a,272876,wakeup,0.49977155257168265
55a47ff9dc8a,273140,onset,0.4998886282408634
55a47ff9dc8a,273146,wakeup,0.4995495498781848
55a47ff9dc8a,282089,onset,0.4995774958332803
55a47ff9dc8a,289613,wakeup,0.4989752602774516
55a47ff9dc8a,299335,onset,0.4988231533895308
55a47ff9dc8a,306952,wakeup,0.4998149744736155
55a47ff9dc8a,317103,onset,0.49929646570253056
55a47ff9dc8a,324531,wakeup,0.49918926483300424
55a47ff9dc8a,333724,onset,0.49870392016326587
55a47ff9dc8a,341840,wakeup,0.4985864056744372
55a47ff9dc8a,351349,onset,0.49906220468160045
55a47ff9dc8a,358354,wakeup,0.4985040093983394
55a47ff9dc8a,368711,onset,0.4994435478733461
55a47ff9dc8a,376122,wakeup,0.49819973677127244
55a47ff9dc8a,385988,onset,0.49812968981743727
55a47ff9dc8a,392524,wakeup,0.49869584849057297
5acc9d63b5fd,5149,onset,0.49860340774227224
5acc9d63b5fd,11948,wakeup,0.49933720294656314
5acc9d63b5fd,12036,onset,0.4995503270460466
5acc9d63b5fd,12085,wakeup,0.4998351276074912
5acc9d63b5fd,12411,onset,0.4987208949398054
5acc9d63b5fd,12869,wakeup,0.4996109033843413
5acc9d63b5fd,22120,onset,0.4990898781183153
5acc9d63b5fd,28960,wakeup,0.4988653810804771
5acc9d63b5fd,39446,onset,0.49988763408231984
5acc9d63b5fd,46998,wakeup,0.49901596003917886
5acc9d63b5fd,56159,onset,0.4991396691244162
5acc9d63b5fd,62402,wakeup,0.4992973758553952
5acc9d63b5fd,74827,onset,0.49935386883986416
5acc9d63b5fd,79953,wakeup,0.49983230469685097
5acc9d63b5fd,90935,onset,0.49936726107106183
5acc9d63b5fd,97249,wakeup,0.49978333808691566
5acc9d63b5fd,108960,onset,0.49814842312227564
5acc9d63b5fd,114416,wakeup,0.4994722952450719
5acc9d63b5fd,125925,onset,0.49887159993850977
5acc9d63b5fd,131702,wakeup,0.49885840795621156
5acc9d63b5fd,144149,onset,0.49849528838910395
5acc9d63b5fd,150184,wakeup,0.49919720550201296
5acc9d63b5fd,160512,onset,0.49985932292181545
5acc9d63b5fd,167756,wakeup,0.4994205689835039
5acc9d63b5fd,167877,onset,0.4997684879541751
5acc9d63b5fd,168445,wakeup,0.49952761746492347
5acc9d63b5fd,177947,onset,0.49919111402810035
5acc9d63b5fd,183632,wakeup,0.4983179446844932
5acc9d63b5fd,195371,onset,0.49876377483304746
5acc9d63b5fd,200997,wakeup,0.4979990413244604
5acc9d63b5fd,211809,onset,0.4992190961436168
5acc9d63b5fd,218186,wakeup,0.4981274660287417
5acc9d63b5fd,229412,onset,0.49963697489106684
5acc9d63b5fd,236340,wakeup,0.49891416584057263
5acc9d63b5fd,247000,onset,0.4990085752594086
5acc9d63b5fd,247575,wakeup,0.4996754955292115
5acc9d63b5fd,247924,onset,0.4995147857106914
5acc9d63b5fd,253964,wakeup,0.49971088634724653
5acc9d63b5fd,265848,onset,0.499568901926415
5acc9d63b5fd,265872,wakeup,0.4998878332063068
5acc9d63b5fd,265899,onset,0.499767677208659
5acc9d63b5fd,270617,wakeup,0.49914436044471067
5acc9d63b5fd,278718,onset,0.49963926503500505
5acc9d63b5fd,279606,wakeup,0.4991316060997942
5acc9d63b5fd,279635,onset,0.4990556726996665
5acc9d63b5fd,287860,wakeup,0.49833592027362206
5acc9d63b5fd,288232,onset,0.4987038040050567
5acc9d63b5fd,288644,wakeup,0.49969482430207585
5acc9d63b5fd,299184,onset,0.49926737168472934
5acc9d63b5fd,304476,wakeup,0.49832904128655364
5acc9d63b5fd,316001,onset,0.49981937312996466
5acc9d63b5fd,321528,wakeup,0.4998523727864099
5acc9d63b5fd,333247,onset,0.499440249693043
5acc9d63b5fd,339045,wakeup,0.499282739200148
5acc9d63b5fd,350018,onset,0.4990123831311522
5acc9d63b5fd,356349,wakeup,0.49922317725427284
5acc9d63b5fd,367146,onset,0.49942985463078166
5acc9d63b5fd,373195,wakeup,0.49930308981853694
5acc9d63b5fd,384818,onset,0.49903735350614997
5acc9d63b5fd,392277,wakeup,0.49932874997630416
5acc9d63b5fd,392342,onset,0.4991849771116161
5acc9d63b5fd,392419,wakeup,0.4994489810610656
5acc9d63b5fd,392734,onset,0.49948105290458267
5acc9d63b5fd,392789,wakeup,0.4997234515726581
5acc9d63b5fd,392911,onset,0.4995899135810329
5acc9d63b5fd,393310,wakeup,0.49908995943276996
5acc9d63b5fd,403555,onset,0.4994226357322412
5acc9d63b5fd,407736,wakeup,0.4285405716948831
5c55a5e717d6,0,onset,0.43039629892165343
5c55a5e717d6,38,wakeup,0.4996314539865289
5c55a5e717d6,5385,onset,0.4988003672444616
5c55a5e717d6,11584,wakeup,0.49867220751449337
5c55a5e717d6,21787,onset,0.49993800534958316
5c55a5e717d6,28652,wakeup,0.4998351041199168
5c55a5e717d6,39834,onset,0.49952900086251983
5c55a5e717d6,46118,wakeup,0.49857632603242885
5c55a5e717d6,56809,onset,0.49934246818631906
5c55a5e717d6,57306,wakeup,0.4982985050017365
5c55a5e717d6,58525,onset,0.499674102600747
5c55a5e717d6,58761,wakeup,0.49971406940423513
5c55a5e717d6,59295,onset,0.4996988876537348
5c55a5e717d6,59420,wakeup,0.49989412800232963
5c55a5e717d6,59450,onset,0.4992921706897552
5c55a5e717d6,59782,wakeup,0.4994183545825341
5c55a5e717d6,60251,onset,0.49901348252697264
5c55a5e717d6,60825,wakeup,0.4993036413426699
5c55a5e717d6,61253,onset,0.4983759742901023
5c55a5e717d6,65512,wakeup,0.49949808275542906
5c55a5e717d6,74695,onset,0.49811818560415044
5c55a5e717d6,80345,wakeup,0.49801217360533045
5c55a5e717d6,91417,onset,0.49859241307937413
