series_id,step,event,score
18b61dd5aae8,160546,wakeup,0.4994546784795812
18b61dd5aae8,160919,onset,0.4990329429229124
18b61dd5aae8,167344,wakeup,0.4993150779230653
18b61dd5aae8,177371,onset,0.4997243595637766
18b61dd5aae8,183551,wakeup,0.4997458790383029
18b61dd5aae8,194224,onset,0.4992943709637489
18b61dd5aae8,201514,wakeup,0.4985201556369363
18b61dd5aae8,201713,onset,0.4992767712838067
18b61dd5aae8,202146,wakeup,0.49989466077643474
18b61dd5aae8,211661,onset,0.4993646466114785
18b61dd5aae8,219437,wakeup,0.49834864084437447
18b61dd5aae8,229392,onset,0.49970188343093336
18b61dd5aae8,236205,wakeup,0.4998510939378799
18b61dd5aae8,246498,onset,0.4980657076668013
18b61dd5aae8,254416,wakeup,0.49921775166160376
18b61dd5aae8,263265,onset,0.49894305850281306
18b61dd5aae8,270352,wakeup,0.4996376241636972
18b61dd5aae8,270394,onset,0.49996337845090577
18b61dd5aae8,270398,wakeup,0.49972978504787474
18b61dd5aae8,282751,onset,0.4992039095925407
18b61dd5aae8,288834,wakeup,0.4997736489488311
18b61dd5aae8,297152,onset,0.4997166924005507
18b61dd5aae8,302756,wakeup,0.49930122788640097
18b61dd5aae8,315336,onset,0.4998085272207686
18b61dd5aae8,319847,wakeup,0.49899646265731024
18b61dd5aae8,333346,onset,0.4987041037395213
18b61dd5aae8,337666,wakeup,0.4998707773326667
18b61dd5aae8,337856,onset,0.4994893584527365
18b61dd5aae8,337919,wakeup,0.4984256046777066
18b61dd5aae8,338075,onset,0.4996569655669588
18b61dd5aae8,338171,wakeup,0.4998453078443129
18b61dd5aae8,338189,onset,0.4997369026685635
18b61dd5aae8,338319,wakeup,0.49977339732751086
18b61dd5aae8,348737,onset,0.4997950839144946
18b61dd5aae8,356598,wakeup,0.4997335851647864
18b61dd5aae8,367057,onset,0.4987130587377598
18b61dd5aae8,373592,wakeup,0.49998630453345255
18b61dd5aae8,383330,onset,0.4989026256472327
18b61dd5aae8,391076,wakeup,0.4994879124491152
18b61dd5aae8,400347,onset,0.498624221271991
18b61dd5aae8,406428,wakeup,0.49939241290428094
18b61dd5aae8,418150,onset,0.49883150541360655
18b61dd5aae8,423709,wakeup,0.49895897060908184
18b61dd5aae8,435839,onset,0.49826928305821055
18b61dd5aae8,440951,wakeup,0.4991583791513726
18b61dd5aae8,453956,onset,0.4995251262395432
18b61dd5aae8,458279,wakeup,0.49985966751652655
18b61dd5aae8,471331,onset,0.49898978932275606
18b61dd5aae8,475457,wakeup,0.4993307869084562
18b61dd5aae8,489233,onset,0.4997575197739896
18b61dd5aae8,494966,wakeup,0.49941028373569646
1955d568d987,7761,onset,0.4984449707425556
1955d568d987,14769,wakeup,0.49873091554732596
1955d568d987,24024,onset,0.49887869503696536
1955d568d987,29884,wakeup,0.4987210363337226
1955d568d987,30475,onset,0.4986632169496779
1955d568d987,30868,wakeup,0.49939313232930327
1955d568d987,41361,onset,0.49943431693035206
1955d568d987,48232,wakeup,0.4998780350530635
1955d568d987,58439,onset,0.49952700262423666
1955d568d987,65503,wakeup,0.49923439423538185
1955d568d987,76673,onset,0.4998782947645723
1955d568d987,82751,wakeup,0.49907592734647677
1955d568d987,93104,onset,0.4990221986994878
1955d568d987,99963,wakeup,0.49970616692630226
1955d568d987,110587,onset,0.4989083848149042
1955d568d987,117235,wakeup,0.49959864222282124
1955d568d987,127796,onset,0.498623106779791
1955d568d987,135327,wakeup,0.49882247972517957
1955d568d987,145287,onset,0.4995648809988971
1955d568d987,152281,wakeup,0.49904590272318233
1955d568d987,162203,onset,0.4982564892656989
1955d568d987,169263,wakeup,0.49867889514997366
1955d568d987,179734,onset,0.4987821807413635
1955d568d987,187132,wakeup,0.4988583639725417
1955d568d987,196799,onset,0.4999103336083358
1955d568d987,203693,wakeup,0.4984325105116413
1955d568d987,214004,onset,0.49904860222601133
1955d568d987,221026,wakeup,0.4988337647879332
1955d568d987,231565,onset,0.49906181356546964
1955d568d987,238372,wakeup,0.4988627248400076
1955d568d987,248783,onset,0.4994461145256516
1955d568d987,255480,wakeup,0.49951076502935643
1955d568d987,265674,onset,0.49925826739611556
1955d568d987,273042,wakeup,0.49901302451411705
1955d568d987,283371,onset,0.49982778610153644
1955d568d987,290402,wakeup,0.49983631414836677
1955d568d987,300757,onset,0.49976263367986845
1955d568d987,307450,wakeup,0.4990713445940617
1955d568d987,318360,onset,0.498434063655852
1955d568d987,324582,wakeup,0.4994538953390746
1955d568d987,335271,onset,0.49908861739861465
1955d568d987,339306,wakeup,0.49965931669205504
1955d568d987,339782,onset,0.4997650321643288
1955d568d987,341076,wakeup,0.4986618241648578
1955d568d987,341498,onset,0.49888371712614094
1955d568d987,342029,wakeup,0.4985150674894385
1955d568d987,352625,onset,0.49932766563948533
1955d568d987,359227,wakeup,0.49873282998835655
1955d568d987,370609,onset,0.4982294472844836
1955d568d987,377424,wakeup,0.49926139807155945
1955d568d987,387683,onset,0.4996306770581464
1955d568d987,395078,wakeup,0.4983593187147653
1955d568d987,404899,onset,0.4990762093990694
1955d568d987,412327,wakeup,0.4992583474619013
1955d568d987,422199,onset,0.49976090033724285
1955d568d987,429431,wakeup,0.49941743002803807
1955d568d987,439606,onset,0.49973843205372254
1955d568d987,446798,wakeup,0.4983712866052011
1955d568d987,456833,onset,0.49837535150498713
1955d568d987,463892,wakeup,0.49962506280319513
1955d568d987,474479,onset,0.4993332387598524
1955d568d987,480898,wakeup,0.4984280254739534
1955d568d987,491054,onset,0.4994954933830034
1955d568d987,498600,wakeup,0.47193368700092314
2654a87be968,0,onset,0.47366342716442317
2654a87be968,14,wakeup,0.4995551132014353
2654a87be968,7029,onset,0.4984907497109979
2654a87be968,14686,wakeup,0.49940991389497535
2654a87be968,24374,onset,0.4994228258974219
2654a87be968,31628,wakeup,0.49820437745554147
2654a87be968,42172,onset,0.4979815147435323
2654a87be968,49019,wakeup,0.4989628712161197
2654a87be968,60420,onset,0.49941455114772176
2654a87be968,66588,wakeup,0.49907961374737414
2654a87be968,78775,onset,0.49884919503778546
2654a87be968,83398,wakeup,0.4998850906660996
2654a87be968,96730,onset,0.49985300300139585
2654a87be968,97256,wakeup,0.4993711023022356
2654a87be968,97874,onset,0.4990057791172466
2654a87be968,102799,wakeup,0.49927203439319773
2654a87be968,102807,onset,0.49900154965252774
2654a87be968,102836,wakeup,0.4998736167141065
2654a87be968,114434,onset,0.4997905164422561
2654a87be968,115045,wakeup,0.49983264187584486
2654a87be968,115148,onset,0.4991987797508851
2654a87be968,117912,wakeup,0.4996878282815874
2654a87be968,128883,onset,0.49845194308407265
2654a87be968,131990,wakeup,0.49938767058172767
29c75c018220,8072,onset,0.49888531391727925
29c75c018220,13435,wakeup,0.49915133566432046
29c75c018220,25147,onset,0.4993905008033605
29c75c018220,30610,wakeup,0.498359757921176
29c75c018220,42529,onset,0.49849814767764694
29c75c018220,47707,wakeup,0.49952882343798166
29c75c018220,60382,onset,0.49995542947419014
29c75c018220,65598,wakeup,0.4993946664003895
29c75c018220,77720,onset,0.4996822270593538
29c75c018220,83024,wakeup,0.4993341903736279
29c75c018220,83084,onset,0.4991654811188299
29c75c018220,83544,wakeup,0.4984553302605734
29c75c018220,93039,onset,0.4991738218712941
29c75c018220,99597,wakeup,0.49941173347810963
29c75c018220,112062,onset,0.49912282974396116
29c75c018220,117040,wakeup,0.4992177076092632
29c75c018220,128647,onset,0.49961656327257475
29c75c018220,134335,wakeup,0.4981151995189214
29c75c018220,146680,onset,0.4999304568014526
29c75c018220,151615,wakeup,0.49991453174815614
29c75c018220,162931,onset,0.49924788113588264
29c75c018220,168900,wakeup,0.4992004998058202
29c75c018220,181786,onset,0.498346949823024
29c75c018220,185986,wakeup,0.4999021056963587
29c75c018220,198265,onset,0.49968424940888456
29c75c018220,203515,wakeup,0.49944847246416785
29c75c018220,215300,onset,0.4996533680483324
29c75c018220,220800,wakeup,0.4986770360742205
29c75c018220,231798,onset,0.49810054225621814
29c75c018220,238026,wakeup,0.4988368464527918
29c75c018220,250938,onset,0.4991963227785251
29c75c018220,251160,wakeup,0.4997612570989356
29c75c018220,251323,onset,0.4993943753698346
29c75c018220,255359,wakeup,0.49846417508970176
29c75c018220,266060,onset,0.49960140453792906
29c75c018220,272457,wakeup,0.499389804067338
29c75c018220,285402,onset,0.4999852664277947
29c75c018220,289851,wakeup,0.49931942185093464
29c75c018220,302801,onset,0.4987774283513431
29c75c018220,307050,wakeup,0.4997158962090122
29c75c018220,319274,onset,0.49857018359179267
29c75c018220,324387,wakeup,0.49827295189032
29c75c018220,335226,onset,0.4998222252970079
29c75c018220,341716,wakeup,0.49956300163813694
29c75c018220,353313,onset,0.4988241457011645
29c75c018220,359043,wakeup,0.4991928369797219
29c75c018220,370942,onset,0.4996095226369581
29c75c018220,376200,wakeup,0.49993138738914106
29c75c018220,389203,onset,0.49980756685012273
29c75c018220,393626,wakeup,0.498827654132615
29c75c018220,405180,onset,0.49947730094024556
29c75c018220,410935,wakeup,0.499236944192431
29c75c018220,422513,onset,0.49903394293212466
29c75c018220,428369,wakeup,0.49992685861923875
29c75c018220,440152,onset,0.4992309868585749
29c75c018220,445391,wakeup,0.49916506484878304
3452b878e596,8770,onset,0.4979674359446206
3452b878e596,12234,wakeup,0.4993890748731191
3452b878e596,12571,onset,0.49878740806370686
3452b878e596,14467,wakeup,0.49896377741770676
3452b878e596,24670,onset,0.4997023667122631
3452b878e596,26321,wakeup,0.49981421482411964
3452b878e596,26686,onset,0.49917156475128716
3452b878e596,31047,wakeup,0.49932247217757597
3452b878e596,32600,onset,0.4996165046429896
3452b878e596,32785,wakeup,0.49973413966652735
3452b878e596,41002,onset,0.4988884294545328
3452b878e596,41459,wakeup,0.4993399499223027
3452b878e596,41933,onset,0.49970499791512146
3452b878e596,42267,wakeup,0.4987412287433981
3452b878e596,42573,onset,0.4997819776916926
3452b878e596,47852,wakeup,0.49923845806603045
3452b878e596,59413,onset,0.49996931185540805
3452b878e596,65087,wakeup,0.4979110164881539
3452b878e596,76783,onset,0.4990712328116178
3452b878e596,82900,wakeup,0.4994765616008776
3452b878e596,84809,onset,0.49956424600435395
3452b878e596,84953,wakeup,0.4987703951378624
3452b878e596,94805,onset,0.4997601402528983
3452b878e596,100445,wakeup,0.4992626760974642
3452b878e596,110890,onset,0.49882374086355713
3452b878e596,117760,wakeup,0.49928975224608246
3452b878e596,127273,onset,0.498298857152072
3452b878e596,130745,wakeup,0.4997148057405627
3452b878e596,132829,onset,0.49894681053816736
3452b878e596,134907,wakeup,0.49985858316705584
3452b878e596,145030,onset,0.49994118910309293
3452b878e596,147603,wakeup,0.4992635727121401
3452b878e596,148248,onset,0.49996712426906703
3452b878e596,150237,wakeup,0.4995836368612656
3452b878e596,163354,onset,0.49840991752759123
3452b878e596,168400,wakeup,0.4992059927119882
3452b878e596,180416,onset,0.49847962708902804
3452b878e596,186167,wakeup,0.4989101476636335
3452b878e596,197965,onset,0.49907558163659455
3452b878e596,203484,wakeup,0.4997986851092629
3452b878e596,213505,onset,0.49957716226560506
3452b878e596,213834,wakeup,0.499607681999951
3452b878e596,214802,onset,0.4988578197954217
3452b878e596,221517,wakeup,0.49971865277016014
3452b878e596,232048,onset,0.49999860119491163
3452b878e596,236815,wakeup,0.49942759065804126
3452b878e596,249518,onset,0.4985131116119884
3452b878e596,255448,wakeup,0.49869169252062556
3452b878e596,267264,onset,0.4999892752232035
3452b878e596,272632,wakeup,0.49848281430605246
3452b878e596,285439,onset,0.4993483652640172
3452b878e596,289672,wakeup,0.49989556000778995
3452b878e596,300920,onset,0.49851882318184826
3452b878e596,306942,wakeup,0.4988028360837822
3452b878e596,319354,onset,0.4980460839590956
3452b878e596,326194,wakeup,0.4987381198901273
3452b878e596,336408,onset,0.4995803524069444
3452b878e596,342940,wakeup,0.498282210371432
3452b878e596,353403,onset,0.4997831048610252
3452b878e596,358974,wakeup,0.4991648040040083
3452b878e596,372949,onset,0.4992425106943278
3452b878e596,377858,wakeup,0.4998130942316292
3452b878e596,387807,onset,0.4989684404905891
3452b878e596,393535,wakeup,0.49874747146410675
3452b878e596,404828,onset,0.49911977153148784
3452b878e596,410821,wakeup,0.49800114477390955
3452b878e596,422154,onset,0.49796937401929536
3452b878e596,427764,wakeup,0.499985313644389
3452b878e596,441318,onset,0.4996475011389601
3452b878e596,446278,wakeup,0.49980359583626255
3452b878e596,458388,onset,0.4999609896945792
3452b878e596,458396,wakeup,0.4999906447235481
3452b878e596,458423,onset,0.4997978409870513
3452b878e596,458501,wakeup,0.49976220497943064
3452b878e596,459080,onset,0.4991905714611311
3452b878e596,464420,wakeup,0.499048692493728
3452b878e596,474419,onset,0.4993526438514443
3452b878e596,480011,wakeup,0.49853208835309265
3452b878e596,491644,onset,0.4983787288529288
3452b878e596,497309,wakeup,0.49832025642578465
3452b878e596,508576,onset,0.4998953783832806
3452b878e596,514604,wakeup,0.49819426399516215
3452b878e596,526187,onset,0.49914267144626845
3452b878e596,531425,wakeup,0.4981954527978118
3664fe9233f9,2563,onset,0.49955679691620913
3664fe9233f9,8794,wakeup,0.49912571150384355
3664fe9233f9,19328,onset,0.498417283447814
3664fe9233f9,25874,wakeup,0.4990453070239681
3664fe9233f9,37152,onset,0.4999172224232812
3664fe9233f9,43367,wakeup,0.4997500836772624
3664fe9233f9,54396,onset,0.4987603129453022
3664fe9233f9,54657,wakeup,0.49981296948917026
3664fe9233f9,54699,onset,0.4998658316918427
3664fe9233f9,55460,wakeup,0.4998710877545452
3664fe9233f9,55922,onset,0.4997372273108196
3664fe9233f9,56790,wakeup,0.4992540150133647
3664fe9233f9,57254,onset,0.4990940477673812
3664fe9233f9,60598,wakeup,0.49999131193842133
3664fe9233f9,71939,onset,0.49961951698654933
3664fe9233f9,72216,wakeup,0.49980075196103313
3664fe9233f9,72452,onset,0.4998522264363994
3664fe9233f9,79092,wakeup,0.4999381803003882
3664fe9233f9,79110,onset,0.4992301175480823
3664fe9233f9,79159,wakeup,0.49966111525762485
3664fe9233f9,89142,onset,0.4990766483818103
3664fe9233f9,95799,wakeup,0.49976223567800043
3664fe9233f9,106454,onset,0.4994603409542638
3664fe9233f9,112505,wakeup,0.49958625727653616
3664fe9233f9,123149,onset,0.4988827916339425
3664fe9233f9,129581,wakeup,0.4986035540857725
3664fe9233f9,140048,onset,0.4984867057689493
3664fe9233f9,147042,wakeup,0.4998746679250561
3664fe9233f9,157837,onset,0.4994514666016179
3664fe9233f9,164340,wakeup,0.4980726178350074
3664fe9233f9,174987,onset,0.49881419101868224
3664fe9233f9,181609,wakeup,0.4986307636789146
3664fe9233f9,192857,onset,0.4986842388960814
3664fe9233f9,199840,wakeup,0.4990631974858244
3664fe9233f9,210467,onset,0.4989674637542234
3664fe9233f9,217527,wakeup,0.4997736609400317
3664fe9233f9,227307,onset,0.49932356682074935
3664fe9233f9,227930,wakeup,0.49939055591277204
3664fe9233f9,228379,onset,0.4993313978955559
3664fe9233f9,233480,wakeup,0.4992168876080723
3664fe9233f9,243231,onset,0.49943760693404754
3664fe9233f9,250751,wakeup,0.4989951025750614
3664fe9233f9,261260,onset,0.49992945344433565
3664fe9233f9,267851,wakeup,0.49956264102956377
3664fe9233f9,278611,onset,0.4979301503485219
3664fe9233f9,285102,wakeup,0.49844223275316035
3664fe9233f9,296467,onset,0.49883050311134775
3664fe9233f9,302938,wakeup,0.49916029968396114
3664fe9233f9,315414,onset,0.4999082167913164
3664fe9233f9,317519,wakeup,0.4998555567287386
3664fe9233f9,319235,onset,0.4996466671971056
3664fe9233f9,323010,wakeup,0.49936754823954643
3664fe9233f9,332254,onset,0.49886030324836805
3664fe9233f9,338273,wakeup,0.4994184672237437
3664fe9233f9,349010,onset,0.4994826503342606
3664fe9233f9,349106,wakeup,0.4999412338168155
3664fe9233f9,349195,onset,0.4999609047435201
3664fe9233f9,349376,wakeup,0.4985890016474347
3664fe9233f9,349794,onset,0.49930099139728723
3664fe9233f9,356825,wakeup,0.4995618920759098
3664fe9233f9,367487,onset,0.4994822630730012
3664fe9233f9,373281,wakeup,0.49997486861038787
483d6545417f,6946,onset,0.49803007177341
483d6545417f,13560,wakeup,0.49919533258706156
483d6545417f,24939,onset,0.49941475332137103
483d6545417f,31027,wakeup,0.4993900311636726
483d6545417f,41111,onset,0.49915391718313756
483d6545417f,48057,wakeup,0.49882626976901057
483d6545417f,58711,onset,0.4982680015583521
483d6545417f,65407,wakeup,0.4997015712400055
483d6545417f,76393,onset,0.49966952493943473
483d6545417f,82362,wakeup,0.4989798565706555
483d6545417f,82685,onset,0.49997016998821336
483d6545417f,82772,wakeup,0.4989515946220286
483d6545417f,93624,onset,0.4993980519545282
483d6545417f,99898,wakeup,0.4989164030130682
483d6545417f,110642,onset,0.4993788825706557
483d6545417f,117110,wakeup,0.4995254704869913
483d6545417f,128495,onset,0.4999919981026873
483d6545417f,134461,wakeup,0.4986687833141442
483d6545417f,145296,onset,0.4980688813349831
483d6545417f,151666,wakeup,0.4997580432130677
483d6545417f,162692,onset,0.49846152100645846
483d6545417f,168989,wakeup,0.49892865486189175
483d6545417f,180196,onset,0.49942833623331256
483d6545417f,186397,wakeup,0.4997120935549719
483d6545417f,186551,onset,0.49900631643747856
483d6545417f,188628,wakeup,0.4980649237162981
483d6545417f,198075,onset,0.49920070094058194
483d6545417f,204186,wakeup,0.49959062570363305
483d6545417f,204221,onset,0.4992425616485605
483d6545417f,204261,wakeup,0.49884080656706814
483d6545417f,215085,onset,0.49911979712351834
483d6545417f,221774,wakeup,0.49987866812480136
483d6545417f,232068,onset,0.49877301417841674
483d6545417f,235232,wakeup,0.4995825001260288
483d6545417f,235705,onset,0.4998016547356917
483d6545417f,235734,wakeup,0.49989049542953373
483d6545417f,235742,onset,0.4995287495408779
483d6545417f,238208,wakeup,0.4997795877992449
483d6545417f,248823,onset,0.4987053718809715
483d6545417f,255525,wakeup,0.4998881630599417
483d6545417f,266198,onset,0.4983089172559343
483d6545417f,272775,wakeup,0.49979602631651315
483d6545417f,283593,onset,0.4981760064133512
483d6545417f,286675,wakeup,0.49835240826658184
55a47ff9dc8a,5387,onset,0.49937022847434853
55a47ff9dc8a,13702,wakeup,0.4991663346809724
55a47ff9dc8a,25030,onset,0.49963008960040173
55a47ff9dc8a,30611,wakeup,0.49811217044852607
55a47ff9dc8a,39966,onset,0.49949012839099577
55a47ff9dc8a,47644,wakeup,0.4981032340128921
55a47ff9dc8a,57553,onset,0.49959472334182936
55a47ff9dc8a,64884,wakeup,0.49955263232795344
55a47ff9dc8a,75278,onset,0.49994367398339584
55a47ff9dc8a,82526,wakeup,0.4993511317985145
55a47ff9dc8a,91926,onset,0.4992367950698767
55a47ff9dc8a,99149,wakeup,0.4994315449856391
55a47ff9dc8a,109133,onset,0.49970452380337077
55a47ff9dc8a,116505,wakeup,0.4989713447515522
55a47ff9dc8a,125943,onset,0.4994860382095882
55a47ff9dc8a,133745,wakeup,0.49939704768153775
55a47ff9dc8a,144365,onset,0.4995312115094427
55a47ff9dc8a,151972,wakeup,0.49923422696725117
55a47ff9dc8a,161602,onset,0.49869209225149336
55a47ff9dc8a,168389,wakeup,0.4988210645828022
55a47ff9dc8a,178876,onset,0.4992599603213238
55a47ff9dc8a,185973,wakeup,0.49894950865924576
55a47ff9dc8a,196043,onset,0.4999801908984434
55a47ff9dc8a,203068,wakeup,0.49896367411631226
55a47ff9dc8a,213783,onset,0.49939148859655463
55a47ff9dc8a,220566,wakeup,0.4987790666087597
55a47ff9dc8a,230524,onset,0.49906067752933836
55a47ff9dc8a,237615,wakeup,0.4985136450722427
55a47ff9dc8a,248539,onset,0.49990790945275987
55a47ff9dc8a,252353,wakeup,0.49957773527831617
55a47ff9dc8a,264753,onset,0.4996723879039406
55a47ff9dc8a,272813,wakeup,0.4995734686232773
55a47ff9dc8a,282059,onset,0.4992821377460194
55a47ff9dc8a,289602,wakeup,0.4994510437151879
55a47ff9dc8a,299294,onset,0.499329415239363
55a47ff9dc8a,306930,wakeup,0.4980369299065026
55a47ff9dc8a,317029,onset,0.4991414554759218
55a47ff9dc8a,324511,wakeup,0.4984725011566624
55a47ff9dc8a,333707,onset,0.4991065368964141
55a47ff9dc8a,341815,wakeup,0.4997498389367938
55a47ff9dc8a,351324,onset,0.4995685222183923
55a47ff9dc8a,358341,wakeup,0.4985232944476851
55a47ff9dc8a,368701,onset,0.49955131433879846
55a47ff9dc8a,376124,wakeup,0.4983044137704879
55a47ff9dc8a,385966,onset,0.4985591235328543
55a47ff9dc8a,392518,wakeup,0.49906813051277366
5acc9d63b5fd,5096,onset,0.49848509473895314
5acc9d63b5fd,13348,wakeup,0.4997032986994008
5acc9d63b5fd,22087,onset,0.4988367128603238
5acc9d63b5fd,28997,wakeup,0.49925932969599507
5acc9d63b5fd,39520,onset,0.49962937115060757
5acc9d63b5fd,47019,wakeup,0.4999812220727384
5acc9d63b5fd,56126,onset,0.499099878138775
5acc9d63b5fd,62403,wakeup,0.49813182650896737
5acc9d63b5fd,74792,onset,0.49947575659219345
5acc9d63b5fd,79932,wakeup,0.49797467060474826
5acc9d63b5fd,91092,onset,0.4987761177878945
5acc9d63b5fd,91597,wakeup,0.49988753360032184
5acc9d63b5fd,91647,onset,0.49940084319853406
5acc9d63b5fd,97250,wakeup,0.4988468005474889
5acc9d63b5fd,108926,onset,0.49936316610664283
5acc9d63b5fd,114457,wakeup,0.4990737608198314
5acc9d63b5fd,125912,onset,0.49899604664296615
5acc9d63b5fd,131728,wakeup,0.49833290207144004
5acc9d63b5fd,144142,onset,0.4988793999128728
5acc9d63b5fd,150191,wakeup,0.49889866562017227
5acc9d63b5fd,160508,onset,0.49982280201700474
5acc9d63b5fd,168617,wakeup,0.4992455171732179
5acc9d63b5fd,168731,onset,0.49980730289897646
5acc9d63b5fd,169091,wakeup,0.49992000434745637
5acc9d63b5fd,177866,onset,0.49966075209293753
5acc9d63b5fd,183612,wakeup,0.49911881917300843
5acc9d63b5fd,195316,onset,0.4988003634994271
5acc9d63b5fd,200982,wakeup,0.4993190103025818
5acc9d63b5fd,211796,onset,0.4988024129107459
5acc9d63b5fd,218203,wakeup,0.499184420027471
5acc9d63b5fd,229509,onset,0.49903423322792667
5acc9d63b5fd,236367,wakeup,0.49852487482469665
5acc9d63b5fd,247011,onset,0.4999017891309749
5acc9d63b5fd,247511,wakeup,0.4995500685129288
5acc9d63b5fd,247911,onset,0.49925593482482505
5acc9d63b5fd,254178,wakeup,0.4998189162071202
5acc9d63b5fd,254305,onset,0.4994939938636958
5acc9d63b5fd,254954,wakeup,0.4996740891148681
5acc9d63b5fd,265919,onset,0.4988127920227263
5acc9d63b5fd,270599,wakeup,0.4998892475135942
5acc9d63b5fd,278144,onset,0.4991076885490989
5acc9d63b5fd,278450,wakeup,0.4997347060581602
5acc9d63b5fd,278643,onset,0.4997050385237943
5acc9d63b5fd,288657,wakeup,0.4994294660049131
5acc9d63b5fd,299170,onset,0.49860809502553133
5acc9d63b5fd,304480,wakeup,0.4994197240503384
5acc9d63b5fd,316046,onset,0.49895226598019615
5acc9d63b5fd,321523,wakeup,0.49829989304076283
5acc9d63b5fd,333267,onset,0.49930693268889226
5acc9d63b5fd,339049,wakeup,0.4990824550326324
5acc9d63b5fd,349985,onset,0.49944307288638845
5acc9d63b5fd,356439,wakeup,0.49996262167137123
5acc9d63b5fd,367124,onset,0.4998895115241887
5acc9d63b5fd,373183,wakeup,0.4987670572811298
5acc9d63b5fd,384813,onset,0.49869775170069724
5acc9d63b5fd,393333,wakeup,0.4984825601026833
5acc9d63b5fd,403544,onset,0.4994639995613214
5acc9d63b5fd,407736,wakeup,0.49329005307997265
5c55a5e717d6,0,onset,0.49516342668046154
5c55a5e717d6,2,wakeup,0.4988773989775332
5c55a5e717d6,5363,onset,0.4983029752581406
5c55a5e717d6,11606,wakeup,0.49936122444093567
5c55a5e717d6,21737,onset,0.49990550674249656
5c55a5e717d6,28631,wakeup,0.49953860612698425
5c55a5e717d6,39797,onset,0.49828685504113496
5c55a5e717d6,46148,wakeup,0.4991658459750377
5c55a5e717d6,56832,onset,0.4986108367775689
5c55a5e717d6,57280,wakeup,0.49949942380570184
5c55a5e717d6,57576,onset,0.49953942072381513
5c55a5e717d6,57610,wakeup,0.4993866498738892
5c55a5e717d6,58495,onset,0.49881892634565056
5c55a5e717d6,58757,wakeup,0.4987893794928285
5c55a5e717d6,59246,onset,0.49990851553581056
5c55a5e717d6,59870,wakeup,0.4993263666615599
5c55a5e717d6,60192,onset,0.499872672761226
5c55a5e717d6,60831,wakeup,0.49932934945614005
5c55a5e717d6,60899,onset,0.49909509811868114
5c55a5e717d6,60932,wakeup,0.49935594273323863
5c55a5e717d6,61209,onset,0.49924029998091335
5c55a5e717d6,65629,wakeup,0.49887901444122223
5c55a5e717d6,74674,onset,0.4995872634418716
5c55a5e717d6,80357,wakeup,0.49826729837097977
5c55a5e717d6,80426,onset,0.4996335575052966
5c55a5e717d6,80449,wakeup,0.49955549959410883
5c55a5e717d6,91394,onset,0.49810787670496565
5c55a5e717d6,98291,wakeup,0.4988719059342764
5c55a5e717d6,108502,onset,0.49834166185305784
5c55a5e717d6,115219,wakeup,0.49858180506489314
5c55a5e717d6,125991,onset,0.49923816469104904
5c55a5e717d6,132509,wakeup,0.4995786211449692
5c55a5e717d6,143261,onset,0.49945671024269334
5c55a5e717d6,149676,wakeup,0.4985807131900759
5c55a5e717d6,160755,onset,0.49861707688716383
5c55a5e717d6,167543,wakeup,0.49877455964294826
5c55a5e717d6,178440,onset,0.49911597100053695
5c55a5e717d6,184855,wakeup,0.4987338527175232
5c55a5e717d6,195537,onset,0.4994031858355131
5c55a5e717d6,201631,wakeup,0.4988768874045926
5c55a5e717d6,212346,onset,0.49828862633213333
5c55a5e717d6,218990,wakeup,0.49967857624932194
5c55a5e717d6,229444,onset,0.4989319586597719
5c55a5e717d6,236132,wakeup,0.49849567678185475
5c55a5e717d6,246970,onset,0.49980085100668936
5c55a5e717d6,253354,wakeup,0.4990315683301511
5c55a5e717d6,264767,onset,0.49826354536801154
5c55a5e717d6,270720,wakeup,0.498184290351697
5c55a5e717d6,281673,onset,0.49890987414829563
5c55a5e717d6,287199,wakeup,0.4994821714552045
5c55a5e717d6,298967,onset,0.4994613653280841
5c55a5e717d6,305473,wakeup,0.4987983101236501
5c55a5e717d6,315910,onset,0.4991732742842493
5c55a5e717d6,322562,wakeup,0.49938434462821685
5c55a5e717d6,333194,onset,0.4990394213423864
5c55a5e717d6,339969,wakeup,0.49956056009007943
5c55a5e717d6,350716,onset,0.4985808554739659
5c55a5e717d6,357145,wakeup,0.4988366930891181
5f94bb3e1bed,5383,onset,0.4993462820929661
5f94bb3e1bed,11075,wakeup,0.4995766608125325
5f94bb3e1bed,11102,onset,0.49941048473695043
5f94bb3e1bed,11113,wakeup,0.4996999432499293
5f94bb3e1bed,11153,onset,0.4994947510165244
5f94bb3e1bed,11547,wakeup,0.4989303345273168
5f94bb3e1bed,23248,onset,0.49848777330838345
5f94bb3e1bed,29258,wakeup,0.49819727319585355
5f94bb3e1bed,40130,onset,0.49998348415315175
5f94bb3e1bed,46926,wakeup,0.4999229627119588
5f94bb3e1bed,56999,onset,0.4998857121480623
5f94bb3e1bed,63934,wakeup,0.4996675101129395
5f94bb3e1bed,74626,onset,0.4993420274079201
5f94bb3e1bed,81170,wakeup,0.499309225433615
5f94bb3e1bed,92397,onset,0.4997825782218535
5f94bb3e1bed,97993,wakeup,0.49962350981545384
5f94bb3e1bed,109296,onset,0.49842538645851653
5f94bb3e1bed,115266,wakeup,0.498299014177738
5f94bb3e1bed,126330,onset,0.4991080673561165
5f94bb3e1bed,132954,wakeup,0.49933827116717816
5f94bb3e1bed,143663,onset,0.4984462813388225
